no_object,no_place,nmvw_actor
3,1,https://hdl.handle.net/20.500.11840/pi56403
1,1,https://hdl.handle.net/20.500.11840/pi56404
3,2,https://hdl.handle.net/20.500.11840/pi56405
26,1,https://hdl.handle.net/20.500.11840/pi56406
1,1,https://hdl.handle.net/20.500.11840/pi56407
13,2,https://hdl.handle.net/20.500.11840/pi56409
35,4,https://hdl.handle.net/20.500.11840/pi56410
11,2,https://hdl.handle.net/20.500.11840/pi56411
2,2,https://hdl.handle.net/20.500.11840/pi56412
2,1,https://hdl.handle.net/20.500.11840/pi56413
48,6,https://hdl.handle.net/20.500.11840/pi56415
70,1,https://hdl.handle.net/20.500.11840/pi56416
2,1,https://hdl.handle.net/20.500.11840/pi56417
40,2,https://hdl.handle.net/20.500.11840/pi56418
1,2,https://hdl.handle.net/20.500.11840/pi56420
1,1,https://hdl.handle.net/20.500.11840/pi56421
1,1,https://hdl.handle.net/20.500.11840/pi56422
2,1,https://hdl.handle.net/20.500.11840/pi56423
71,1,https://hdl.handle.net/20.500.11840/pi56424
125,2,https://hdl.handle.net/20.500.11840/pi56425
1,1,https://hdl.handle.net/20.500.11840/pi56426
1,1,https://hdl.handle.net/20.500.11840/pi56429
772,4,https://hdl.handle.net/20.500.11840/pi56430
9,2,https://hdl.handle.net/20.500.11840/pi56431
12,1,https://hdl.handle.net/20.500.11840/pi56432
40,2,https://hdl.handle.net/20.500.11840/pi56433
1,1,https://hdl.handle.net/20.500.11840/pi56434
1,1,https://hdl.handle.net/20.500.11840/pi56435
2,2,https://hdl.handle.net/20.500.11840/pi56436
12,1,https://hdl.handle.net/20.500.11840/pi56437
99,3,https://hdl.handle.net/20.500.11840/pi56438
6,1,https://hdl.handle.net/20.500.11840/pi56441
154,15,https://hdl.handle.net/20.500.11840/pi56445
178,30,https://hdl.handle.net/20.500.11840/pi56446
3,1,https://hdl.handle.net/20.500.11840/pi56447
2,2,https://hdl.handle.net/20.500.11840/pi56449
2,2,https://hdl.handle.net/20.500.11840/pi56450
1,1,https://hdl.handle.net/20.500.11840/pi56452
3,1,https://hdl.handle.net/20.500.11840/pi56453
42,12,https://hdl.handle.net/20.500.11840/pi56455
24,6,https://hdl.handle.net/20.500.11840/pi56456
15,4,https://hdl.handle.net/20.500.11840/pi56459
1,1,https://hdl.handle.net/20.500.11840/pi56461
1,1,https://hdl.handle.net/20.500.11840/pi56462
275,8,https://hdl.handle.net/20.500.11840/pi56463
1,1,https://hdl.handle.net/20.500.11840/pi56466
2,1,https://hdl.handle.net/20.500.11840/pi56467
3,3,https://hdl.handle.net/20.500.11840/pi56468
1807,70,https://hdl.handle.net/20.500.11840/pi56469
2,2,https://hdl.handle.net/20.500.11840/pi5647
10,1,https://hdl.handle.net/20.500.11840/pi56471
283,8,https://hdl.handle.net/20.500.11840/pi56472
125,3,https://hdl.handle.net/20.500.11840/pi56477
1,1,https://hdl.handle.net/20.500.11840/pi56479
3,3,https://hdl.handle.net/20.500.11840/pi5648
1,1,https://hdl.handle.net/20.500.11840/pi56480
61,8,https://hdl.handle.net/20.500.11840/pi56481
383,80,https://hdl.handle.net/20.500.11840/pi56482
4,2,https://hdl.handle.net/20.500.11840/pi56483
2,1,https://hdl.handle.net/20.500.11840/pi56484
3,3,https://hdl.handle.net/20.500.11840/pi56485
1,1,https://hdl.handle.net/20.500.11840/pi56488
9,2,https://hdl.handle.net/20.500.11840/pi56489
6,3,https://hdl.handle.net/20.500.11840/pi5649
155,17,https://hdl.handle.net/20.500.11840/pi56490
1,1,https://hdl.handle.net/20.500.11840/pi56491
1,1,https://hdl.handle.net/20.500.11840/pi56492
1,1,https://hdl.handle.net/20.500.11840/pi56494
354,18,https://hdl.handle.net/20.500.11840/pi56495
31,4,https://hdl.handle.net/20.500.11840/pi56496
1,1,https://hdl.handle.net/20.500.11840/pi565
2,1,https://hdl.handle.net/20.500.11840/pi56500
1,1,https://hdl.handle.net/20.500.11840/pi56501
5,2,https://hdl.handle.net/20.500.11840/pi56503
2,1,https://hdl.handle.net/20.500.11840/pi56504
1,1,https://hdl.handle.net/20.500.11840/pi56505
2,1,https://hdl.handle.net/20.500.11840/pi56507
2,1,https://hdl.handle.net/20.500.11840/pi56508
3,1,https://hdl.handle.net/20.500.11840/pi56509
20,3,https://hdl.handle.net/20.500.11840/pi56510
3,1,https://hdl.handle.net/20.500.11840/pi56511
1,1,https://hdl.handle.net/20.500.11840/pi56513
2,2,https://hdl.handle.net/20.500.11840/pi56514
1,1,https://hdl.handle.net/20.500.11840/pi56515
1,1,https://hdl.handle.net/20.500.11840/pi56517
61,3,https://hdl.handle.net/20.500.11840/pi56518
2,1,https://hdl.handle.net/20.500.11840/pi56519
1,1,https://hdl.handle.net/20.500.11840/pi56520
1,2,https://hdl.handle.net/20.500.11840/pi56522
11,3,https://hdl.handle.net/20.500.11840/pi56524
5,2,https://hdl.handle.net/20.500.11840/pi56525
80,7,https://hdl.handle.net/20.500.11840/pi56526
6,1,https://hdl.handle.net/20.500.11840/pi56527
2,2,https://hdl.handle.net/20.500.11840/pi56528
1,2,https://hdl.handle.net/20.500.11840/pi56529
52,6,https://hdl.handle.net/20.500.11840/pi56531
10,3,https://hdl.handle.net/20.500.11840/pi56532
128,11,https://hdl.handle.net/20.500.11840/pi56533
4,1,https://hdl.handle.net/20.500.11840/pi56534
39,15,https://hdl.handle.net/20.500.11840/pi56535
1,1,https://hdl.handle.net/20.500.11840/pi56538
4,4,https://hdl.handle.net/20.500.11840/pi5654
255,12,https://hdl.handle.net/20.500.11840/pi56544
13,2,https://hdl.handle.net/20.500.11840/pi56545
2,2,https://hdl.handle.net/20.500.11840/pi56546
4,2,https://hdl.handle.net/20.500.11840/pi56547
14,1,https://hdl.handle.net/20.500.11840/pi56548
4,2,https://hdl.handle.net/20.500.11840/pi5655
6,3,https://hdl.handle.net/20.500.11840/pi56552
171,8,https://hdl.handle.net/20.500.11840/pi56553
1,1,https://hdl.handle.net/20.500.11840/pi56554
8,1,https://hdl.handle.net/20.500.11840/pi56555
1,1,https://hdl.handle.net/20.500.11840/pi56556
16,3,https://hdl.handle.net/20.500.11840/pi56559
158,22,https://hdl.handle.net/20.500.11840/pi56560
29,11,https://hdl.handle.net/20.500.11840/pi56563
7,1,https://hdl.handle.net/20.500.11840/pi56564
22,1,https://hdl.handle.net/20.500.11840/pi56565
1,1,https://hdl.handle.net/20.500.11840/pi56569
27,13,https://hdl.handle.net/20.500.11840/pi56570
11,1,https://hdl.handle.net/20.500.11840/pi56571
15,4,https://hdl.handle.net/20.500.11840/pi56572
1,1,https://hdl.handle.net/20.500.11840/pi56574
18,8,https://hdl.handle.net/20.500.11840/pi5658
2,1,https://hdl.handle.net/20.500.11840/pi56581
2,1,https://hdl.handle.net/20.500.11840/pi56582
1,1,https://hdl.handle.net/20.500.11840/pi56583
359,8,https://hdl.handle.net/20.500.11840/pi56584
3,1,https://hdl.handle.net/20.500.11840/pi56589
1,1,https://hdl.handle.net/20.500.11840/pi56590
8,2,https://hdl.handle.net/20.500.11840/pi56593
8,1,https://hdl.handle.net/20.500.11840/pi56594
1,1,https://hdl.handle.net/20.500.11840/pi56595
2,1,https://hdl.handle.net/20.500.11840/pi56596
1,1,https://hdl.handle.net/20.500.11840/pi56598
1,1,https://hdl.handle.net/20.500.11840/pi56599
2,1,https://hdl.handle.net/20.500.11840/pi566
193,43,https://hdl.handle.net/20.500.11840/pi5660
7,6,https://hdl.handle.net/20.500.11840/pi56600
13,2,https://hdl.handle.net/20.500.11840/pi56601
1,1,https://hdl.handle.net/20.500.11840/pi56602
3,2,https://hdl.handle.net/20.500.11840/pi56603
3,1,https://hdl.handle.net/20.500.11840/pi56604
11,1,https://hdl.handle.net/20.500.11840/pi56605
2,2,https://hdl.handle.net/20.500.11840/pi56607
1,1,https://hdl.handle.net/20.500.11840/pi56611
242,30,https://hdl.handle.net/20.500.11840/pi56613
755,168,https://hdl.handle.net/20.500.11840/pi56614
3,1,https://hdl.handle.net/20.500.11840/pi56615
216,65,https://hdl.handle.net/20.500.11840/pi56618
9,1,https://hdl.handle.net/20.500.11840/pi56619
85,32,https://hdl.handle.net/20.500.11840/pi56620
1,1,https://hdl.handle.net/20.500.11840/pi56621
175,4,https://hdl.handle.net/20.500.11840/pi56622
896,66,https://hdl.handle.net/20.500.11840/pi56623
1,1,https://hdl.handle.net/20.500.11840/pi56625
74,2,https://hdl.handle.net/20.500.11840/pi56627
1,1,https://hdl.handle.net/20.500.11840/pi56628
2,2,https://hdl.handle.net/20.500.11840/pi56629
1,1,https://hdl.handle.net/20.500.11840/pi5663
97,12,https://hdl.handle.net/20.500.11840/pi56630
7,4,https://hdl.handle.net/20.500.11840/pi56632
1,1,https://hdl.handle.net/20.500.11840/pi56634
1,1,https://hdl.handle.net/20.500.11840/pi56635
19,3,https://hdl.handle.net/20.500.11840/pi56636
1,1,https://hdl.handle.net/20.500.11840/pi56639
3,3,https://hdl.handle.net/20.500.11840/pi5664
1,1,https://hdl.handle.net/20.500.11840/pi56641
2,2,https://hdl.handle.net/20.500.11840/pi56642
8,1,https://hdl.handle.net/20.500.11840/pi56644
1,1,https://hdl.handle.net/20.500.11840/pi56645
11,3,https://hdl.handle.net/20.500.11840/pi56646
1,1,https://hdl.handle.net/20.500.11840/pi56647
1,1,https://hdl.handle.net/20.500.11840/pi56649
2,2,https://hdl.handle.net/20.500.11840/pi56651
1,1,https://hdl.handle.net/20.500.11840/pi56654
7,1,https://hdl.handle.net/20.500.11840/pi56655
1,1,https://hdl.handle.net/20.500.11840/pi56656
17,8,https://hdl.handle.net/20.500.11840/pi56658
12,3,https://hdl.handle.net/20.500.11840/pi56659
1,1,https://hdl.handle.net/20.500.11840/pi5666
18,10,https://hdl.handle.net/20.500.11840/pi56660
55,3,https://hdl.handle.net/20.500.11840/pi56661
2,2,https://hdl.handle.net/20.500.11840/pi56663
68,6,https://hdl.handle.net/20.500.11840/pi56664
3,1,https://hdl.handle.net/20.500.11840/pi56666
541,5,https://hdl.handle.net/20.500.11840/pi56667
55,1,https://hdl.handle.net/20.500.11840/pi56668
28,1,https://hdl.handle.net/20.500.11840/pi56669
3,3,https://hdl.handle.net/20.500.11840/pi5667
2,2,https://hdl.handle.net/20.500.11840/pi56672
3,1,https://hdl.handle.net/20.500.11840/pi56673
6,2,https://hdl.handle.net/20.500.11840/pi56676
1,2,https://hdl.handle.net/20.500.11840/pi56677
1,1,https://hdl.handle.net/20.500.11840/pi56678
20,1,https://hdl.handle.net/20.500.11840/pi56679
34,10,https://hdl.handle.net/20.500.11840/pi56680
20,3,https://hdl.handle.net/20.500.11840/pi56682
34,5,https://hdl.handle.net/20.500.11840/pi56686
7,2,https://hdl.handle.net/20.500.11840/pi56688
3,1,https://hdl.handle.net/20.500.11840/pi56689
2,2,https://hdl.handle.net/20.500.11840/pi56690
123,32,https://hdl.handle.net/20.500.11840/pi56691
4,1,https://hdl.handle.net/20.500.11840/pi56692
1,1,https://hdl.handle.net/20.500.11840/pi56694
1,1,https://hdl.handle.net/20.500.11840/pi56695
836,22,https://hdl.handle.net/20.500.11840/pi56696
14,1,https://hdl.handle.net/20.500.11840/pi56698
65,11,https://hdl.handle.net/20.500.11840/pi56699
1,1,https://hdl.handle.net/20.500.11840/pi56700
72,1,https://hdl.handle.net/20.500.11840/pi56701
41,14,https://hdl.handle.net/20.500.11840/pi56704
18,1,https://hdl.handle.net/20.500.11840/pi56705
13,3,https://hdl.handle.net/20.500.11840/pi56706
424,2,https://hdl.handle.net/20.500.11840/pi56708
10,5,https://hdl.handle.net/20.500.11840/pi56709
1,1,https://hdl.handle.net/20.500.11840/pi56710
1,1,https://hdl.handle.net/20.500.11840/pi56711
5,3,https://hdl.handle.net/20.500.11840/pi56712
1,1,https://hdl.handle.net/20.500.11840/pi56713
1,1,https://hdl.handle.net/20.500.11840/pi56714
2,1,https://hdl.handle.net/20.500.11840/pi56715
164,3,https://hdl.handle.net/20.500.11840/pi56716
1348,5,https://hdl.handle.net/20.500.11840/pi56717
1,1,https://hdl.handle.net/20.500.11840/pi56719
1,1,https://hdl.handle.net/20.500.11840/pi56720
18,10,https://hdl.handle.net/20.500.11840/pi56721
8,1,https://hdl.handle.net/20.500.11840/pi56722
11,1,https://hdl.handle.net/20.500.11840/pi56723
34,2,https://hdl.handle.net/20.500.11840/pi56724
3,3,https://hdl.handle.net/20.500.11840/pi56725
1,1,https://hdl.handle.net/20.500.11840/pi56726
12,5,https://hdl.handle.net/20.500.11840/pi56727
2,1,https://hdl.handle.net/20.500.11840/pi56731
1,1,https://hdl.handle.net/20.500.11840/pi56732
163,21,https://hdl.handle.net/20.500.11840/pi56733
212,29,https://hdl.handle.net/20.500.11840/pi56735
1,1,https://hdl.handle.net/20.500.11840/pi56738
397,34,https://hdl.handle.net/20.500.11840/pi56739
2,1,https://hdl.handle.net/20.500.11840/pi56741
17,5,https://hdl.handle.net/20.500.11840/pi56743
3,2,https://hdl.handle.net/20.500.11840/pi56744
15,1,https://hdl.handle.net/20.500.11840/pi56745
3,1,https://hdl.handle.net/20.500.11840/pi56746
54,3,https://hdl.handle.net/20.500.11840/pi56747
2,2,https://hdl.handle.net/20.500.11840/pi56748
166,19,https://hdl.handle.net/20.500.11840/pi56750
68,28,https://hdl.handle.net/20.500.11840/pi56751
39,1,https://hdl.handle.net/20.500.11840/pi56752
6,1,https://hdl.handle.net/20.500.11840/pi56754
20,2,https://hdl.handle.net/20.500.11840/pi56755
2,1,https://hdl.handle.net/20.500.11840/pi56760
1,1,https://hdl.handle.net/20.500.11840/pi56762
1,1,https://hdl.handle.net/20.500.11840/pi56763
3,2,https://hdl.handle.net/20.500.11840/pi56764
1,1,https://hdl.handle.net/20.500.11840/pi56765
1,1,https://hdl.handle.net/20.500.11840/pi56766
2,1,https://hdl.handle.net/20.500.11840/pi56767
12,5,https://hdl.handle.net/20.500.11840/pi5677
67,4,https://hdl.handle.net/20.500.11840/pi56770
19,1,https://hdl.handle.net/20.500.11840/pi56772
1,1,https://hdl.handle.net/20.500.11840/pi56774
189,1,https://hdl.handle.net/20.500.11840/pi56775
1,1,https://hdl.handle.net/20.500.11840/pi56776
2,1,https://hdl.handle.net/20.500.11840/pi56777
2,1,https://hdl.handle.net/20.500.11840/pi56780
2,2,https://hdl.handle.net/20.500.11840/pi56781
11,3,https://hdl.handle.net/20.500.11840/pi56784
53,5,https://hdl.handle.net/20.500.11840/pi56787
1,1,https://hdl.handle.net/20.500.11840/pi56789
9,5,https://hdl.handle.net/20.500.11840/pi5679
8,1,https://hdl.handle.net/20.500.11840/pi56791
66,7,https://hdl.handle.net/20.500.11840/pi56792
13,5,https://hdl.handle.net/20.500.11840/pi56793
3,1,https://hdl.handle.net/20.500.11840/pi56794
33,1,https://hdl.handle.net/20.500.11840/pi56796
1,1,https://hdl.handle.net/20.500.11840/pi56797
1,1,https://hdl.handle.net/20.500.11840/pi56799
6,2,https://hdl.handle.net/20.500.11840/pi5680
14,2,https://hdl.handle.net/20.500.11840/pi56800
1,1,https://hdl.handle.net/20.500.11840/pi56801
7,2,https://hdl.handle.net/20.500.11840/pi56803
4,2,https://hdl.handle.net/20.500.11840/pi56804
2,1,https://hdl.handle.net/20.500.11840/pi56805
1,1,https://hdl.handle.net/20.500.11840/pi56806
1,1,https://hdl.handle.net/20.500.11840/pi56807
135,8,https://hdl.handle.net/20.500.11840/pi56808
2,1,https://hdl.handle.net/20.500.11840/pi56809
9,1,https://hdl.handle.net/20.500.11840/pi56810
1,1,https://hdl.handle.net/20.500.11840/pi56811
12,2,https://hdl.handle.net/20.500.11840/pi56812
33,3,https://hdl.handle.net/20.500.11840/pi56814
5,1,https://hdl.handle.net/20.500.11840/pi56815
15,1,https://hdl.handle.net/20.500.11840/pi56816
220,27,https://hdl.handle.net/20.500.11840/pi56819
16,2,https://hdl.handle.net/20.500.11840/pi56826
8,2,https://hdl.handle.net/20.500.11840/pi56827
1,1,https://hdl.handle.net/20.500.11840/pi56828
3,1,https://hdl.handle.net/20.500.11840/pi56829
26,11,https://hdl.handle.net/20.500.11840/pi5683
3,2,https://hdl.handle.net/20.500.11840/pi56833
28,19,https://hdl.handle.net/20.500.11840/pi56834
3,1,https://hdl.handle.net/20.500.11840/pi56836
8,2,https://hdl.handle.net/20.500.11840/pi56837
4,1,https://hdl.handle.net/20.500.11840/pi56838
1,1,https://hdl.handle.net/20.500.11840/pi56839
15,1,https://hdl.handle.net/20.500.11840/pi56840
30,5,https://hdl.handle.net/20.500.11840/pi56841
25,2,https://hdl.handle.net/20.500.11840/pi56842
2,2,https://hdl.handle.net/20.500.11840/pi56843
1,1,https://hdl.handle.net/20.500.11840/pi56844
2,2,https://hdl.handle.net/20.500.11840/pi56845
229,16,https://hdl.handle.net/20.500.11840/pi56847
66,9,https://hdl.handle.net/20.500.11840/pi56848
51,12,https://hdl.handle.net/20.500.11840/pi56851
3,1,https://hdl.handle.net/20.500.11840/pi56852
1,1,https://hdl.handle.net/20.500.11840/pi56853
6,1,https://hdl.handle.net/20.500.11840/pi56854
1,1,https://hdl.handle.net/20.500.11840/pi56859
27,5,https://hdl.handle.net/20.500.11840/pi56861
119,2,https://hdl.handle.net/20.500.11840/pi56863
2,1,https://hdl.handle.net/20.500.11840/pi56864
1,1,https://hdl.handle.net/20.500.11840/pi56866
2,1,https://hdl.handle.net/20.500.11840/pi56867
3,1,https://hdl.handle.net/20.500.11840/pi56868
455,60,https://hdl.handle.net/20.500.11840/pi56869
7,2,https://hdl.handle.net/20.500.11840/pi56870
1,1,https://hdl.handle.net/20.500.11840/pi56871
1,1,https://hdl.handle.net/20.500.11840/pi56872
1,1,https://hdl.handle.net/20.500.11840/pi56873
1,2,https://hdl.handle.net/20.500.11840/pi56875
20,5,https://hdl.handle.net/20.500.11840/pi56876
1,1,https://hdl.handle.net/20.500.11840/pi56877
11,5,https://hdl.handle.net/20.500.11840/pi56879
1,1,https://hdl.handle.net/20.500.11840/pi5688
93,34,https://hdl.handle.net/20.500.11840/pi56880
6,5,https://hdl.handle.net/20.500.11840/pi56881
11,6,https://hdl.handle.net/20.500.11840/pi56882
7,6,https://hdl.handle.net/20.500.11840/pi56883
54,8,https://hdl.handle.net/20.500.11840/pi56884
2,1,https://hdl.handle.net/20.500.11840/pi56885
50,10,https://hdl.handle.net/20.500.11840/pi56889
55,18,https://hdl.handle.net/20.500.11840/pi56890
33,8,https://hdl.handle.net/20.500.11840/pi56891
2,2,https://hdl.handle.net/20.500.11840/pi56892
1,1,https://hdl.handle.net/20.500.11840/pi56893
21,1,https://hdl.handle.net/20.500.11840/pi56895
2,1,https://hdl.handle.net/20.500.11840/pi56896
12,7,https://hdl.handle.net/20.500.11840/pi56897
1,1,https://hdl.handle.net/20.500.11840/pi56900
3,1,https://hdl.handle.net/20.500.11840/pi56903
1,1,https://hdl.handle.net/20.500.11840/pi56906
9,1,https://hdl.handle.net/20.500.11840/pi56907
109,4,https://hdl.handle.net/20.500.11840/pi56908
117,5,https://hdl.handle.net/20.500.11840/pi56911
5,1,https://hdl.handle.net/20.500.11840/pi56914
2,1,https://hdl.handle.net/20.500.11840/pi56916
1,1,https://hdl.handle.net/20.500.11840/pi56917
9,4,https://hdl.handle.net/20.500.11840/pi56918
3,1,https://hdl.handle.net/20.500.11840/pi56919
6,3,https://hdl.handle.net/20.500.11840/pi5692
4,2,https://hdl.handle.net/20.500.11840/pi56920
1,1,https://hdl.handle.net/20.500.11840/pi56924
26,5,https://hdl.handle.net/20.500.11840/pi56925
14,2,https://hdl.handle.net/20.500.11840/pi56926
62,2,https://hdl.handle.net/20.500.11840/pi56927
3,3,https://hdl.handle.net/20.500.11840/pi56930
18,5,https://hdl.handle.net/20.500.11840/pi56932
4,1,https://hdl.handle.net/20.500.11840/pi56934
1,1,https://hdl.handle.net/20.500.11840/pi56935
1,1,https://hdl.handle.net/20.500.11840/pi56936
1,1,https://hdl.handle.net/20.500.11840/pi56937
3,2,https://hdl.handle.net/20.500.11840/pi56938
1,1,https://hdl.handle.net/20.500.11840/pi56939
677,47,https://hdl.handle.net/20.500.11840/pi56942
640,43,https://hdl.handle.net/20.500.11840/pi56943
12,2,https://hdl.handle.net/20.500.11840/pi56945
5,2,https://hdl.handle.net/20.500.11840/pi56946
46,2,https://hdl.handle.net/20.500.11840/pi56947
1,2,https://hdl.handle.net/20.500.11840/pi56948
13,4,https://hdl.handle.net/20.500.11840/pi56950
1,1,https://hdl.handle.net/20.500.11840/pi56952
50,13,https://hdl.handle.net/20.500.11840/pi56953
1,1,https://hdl.handle.net/20.500.11840/pi56956
1,1,https://hdl.handle.net/20.500.11840/pi56958
1,1,https://hdl.handle.net/20.500.11840/pi56959
10,7,https://hdl.handle.net/20.500.11840/pi56960
1115,66,https://hdl.handle.net/20.500.11840/pi56961
1,1,https://hdl.handle.net/20.500.11840/pi56962
341,49,https://hdl.handle.net/20.500.11840/pi56963
7,4,https://hdl.handle.net/20.500.11840/pi56964
2,1,https://hdl.handle.net/20.500.11840/pi56965
11,3,https://hdl.handle.net/20.500.11840/pi56966
28,4,https://hdl.handle.net/20.500.11840/pi56967
132,7,https://hdl.handle.net/20.500.11840/pi56968
34,15,https://hdl.handle.net/20.500.11840/pi56969
69,19,https://hdl.handle.net/20.500.11840/pi5697
37,10,https://hdl.handle.net/20.500.11840/pi56970
195,4,https://hdl.handle.net/20.500.11840/pi56971
62,2,https://hdl.handle.net/20.500.11840/pi56972
726,24,https://hdl.handle.net/20.500.11840/pi56973
1,1,https://hdl.handle.net/20.500.11840/pi56974
1,1,https://hdl.handle.net/20.500.11840/pi56975
1,1,https://hdl.handle.net/20.500.11840/pi56976
2,1,https://hdl.handle.net/20.500.11840/pi56977
1,1,https://hdl.handle.net/20.500.11840/pi56978
2,2,https://hdl.handle.net/20.500.11840/pi56981
3,1,https://hdl.handle.net/20.500.11840/pi56982
1,1,https://hdl.handle.net/20.500.11840/pi56985
6,4,https://hdl.handle.net/20.500.11840/pi56987
1,1,https://hdl.handle.net/20.500.11840/pi56989
4,2,https://hdl.handle.net/20.500.11840/pi56992
1,1,https://hdl.handle.net/20.500.11840/pi56993
99,2,https://hdl.handle.net/20.500.11840/pi56995
23,1,https://hdl.handle.net/20.500.11840/pi56996
